tract,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""51013101703""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,2291.00,1406.00,61.89,35,43,56,25,32,42,9,11,14,2.77,63.17,1.06,1,1,8269,8267,8128,27,28,28,9466,9261,8609,6651,6427,5757,1206,1206,1185,1608,1628,1667,764,773,792,9.6,9.8,26.85,22.72,77309,1,204758,58,6,331,836,2195,2454,1881,46,54
"""51013101801""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,3664.00,1999.00,69.10,43,53,69,33,41,54,10,12,15,2.91,84.19,1.14,1,1,8098,8032,7810,32,32,34,10210,10020,9379,7160,6948,6276,1181,1172,1139,1869,1901,1964,888,903,933,9.6,9.7,74.51,28.93,82199,8,164988,62,3,415,498,2832,3072,2726,34,66
"""51013101802""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",5.00,6987.00,3614.00,96.88,36,45,58,27,34,45,9,11,13,2.55,138.03,0.94,1,1,6968,6901,6697,34,34,36,8905,8755,8242,5904,5726,5170,1017,1007,977,1985,2022,2095,943,960,995,9.7,9.7,59.11,37.30,79969,3,175621,61,4,616,498,2377,2117,2191,22,78
"""51013101803""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",4.00,4555.00,2339.00,236.68,35,44,56,25,31,41,10,13,16,3.21,44.08,1.28,1,1,8734,8685,8474,27,27,28,10862,10647,9901,8004,7774,7022,1274,1267,1236,1583,1606,1644,752,763,781,8.8,9.7,10.99,9.88,81705,30,160973,62,5,363,592,2124,2093,1691,31,69
"""51013101900""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,3287.00,1234.00,274.09,46,57,74,33,42,55,12,15,19,4.47,21.40,1.59,2,1,10890,10860,10656,24,24,24,12963,12686,11724,9976,9699,8755,1589,1584,1554,1398,1403,1415,664,666,672,7.7,9.7,14.60,4.50,81513,68,151428,63,5,299,567,2892,3340,2192,66,34
"""51013102001""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,3007.00,1303.00,52.77,27,33,43,17,22,29,10,12,15,2.88,70.41,1.12,1,1,7450,7375,7156,31,32,32,9944,9764,9142,7015,6822,6193,1087,1076,1044,1843,1866,1906,875,886,905,9.5,9.7,23.39,24.69,75608,4,129863,65,9,233,764,1502,1471,1648,24,76
"""51013102002""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1414.00,644.00,44.14,34,42,55,24,29,39,11,13,16,3.31,48.34,1.24,1,1,8594,8500,8240,32,33,34,10905,10710,10032,7768,7553,6847,1254,1240,1202,1884,1917,1983,895,910,942,9.4,9.7,16.09,14.59,78305,12,141316,64,4,418,562,2037,2966,1811,27,73
"""51013102003""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,4041.00,2539.00,146.05,26,32,41,17,21,28,9,11,13,2.20,46.66,1.08,1,1,7630,7568,7339,25,25,26,9335,9127,8465,6781,6544,5855,1113,1104,1070,1441,1479,1540,685,703,731,9.6,9.6,20.40,17.38,78228,2,128493,65,7,323,768,1444,1642,1378,23,77
"""51013102100""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,2394.00,951.00,285.62,39,49,63,27,34,45,12,15,18,4.06,13.33,1.62,2,1,10296,10271,10029,11,11,12,12323,12038,11054,10179,9873,8888,1502,1498,1463,642,667,704,305,317,334,7.2,9.6,9.81,3.33,69171,64,94269,67,12,205,874,2357,3112,2157,59,41
"""51013102200""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",5.00,8220.00,3245.00,213.72,28,34,44,18,22,30,10,12,15,1.73,30.67,1.22,1,1,7721,7652,7403,20,21,22,9976,9794,9142,7670,7448,6755,1126,1116,1080,1180,1230,1308,561,584,621,9.4,9.6,13.89,15.18,72839,4,91876,68,12,215,962,1553,1429,1573,30,70
"""51013102301""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,1433.00,593.00,209.28,42,52,67,29,36,48,13,16,20,4.20,12.40,1.73,2,2,10664,10681,10524,22,22,21,13675,13376,12337,10849,10552,9547,1556,1558,1535,1270,1266,1256,603,601,596,7.7,9.6,5.39,2.83,79023,58,116031,65,15,186,1162,2494,2578,2434,79,21
"""51013102302""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",4.00,4275.00,1505.00,292.63,41,51,66,29,36,48,12,15,18,3.31,20.79,1.63,2,2,9261,9207,8957,19,19,20,12661,12419,11526,10219,9955,9048,1351,1343,1306,1091,1121,1172,518,532,556,7.8,9.6,9.93,5.14,77377,60,103699,66,9,172,832,2505,3092,2014,58,42
"""51013102400""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",4.00,3349.00,1517.00,238.47,37,46,59,26,32,42,11,14,17,3.51,24.43,1.47,1,1,9303,9277,9061,19,19,20,11665,11423,10577,9219,8952,8095,1357,1353,1321,1089,1117,1161,517,530,551,8.6,9.7,10.57,6.36,79471,37,135698,64,6,357,696,2224,2840,1286,51,49
"""51013102500""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,5687.00,2556.00,273.36,34,43,55,24,30,40,10,13,16,3.15,30.89,1.30,1,1,8257,8180,7919,24,25,26,10746,10555,9870,8133,7913,7193,1205,1193,1155,1408,1449,1522,669,688,723,9.0,9.6,16.74,9.35,74875,20,129255,65,7,265,794,2080,2200,2126,30,70
"""51013102600""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,3684.00,1475.00,175.35,40,49,64,28,35,46,12,15,18,3.68,33.21,1.54,2,1,9173,9105,8837,21,22,23,12269,12056,11239,9679,9438,8597,1338,1328,1289,1251,1289,1353,594,612,642,8.1,9.6,11.06,8.41,77726,48,101360,67,7,261,701,2395,3211,1244,52,48
"""51013102701""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,4135.00,1551.00,115.02,24,30,39,15,18,24,10,12,15,2.97,51.66,1.19,1,1,7519,7418,7130,25,26,28,10029,9882,9310,7447,7249,6608,1097,1082,1040,1484,1550,1663,705,736,790,9.1,9.6,13.29,13.48,77494,7,97812,67,9,217,1108,1257,336,1204,11,89
"""51013102702""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,2062.00,821.00,70.42,37,46,60,26,32,43,11,14,17,3.92,53.39,1.49,1,1,9852,9828,9609,18,18,19,11843,11613,10778,9346,9098,8267,1437,1434,1401,1060,1082,1109,503,514,527,9.1,9.5,14.03,11.66,78652,15,95512,68,11,218,988,2232,2507,2094,65,35
"""51013102801""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",6.00,8455.00,3594.00,261.87,32,39,51,21,27,35,10,13,16,3.29,85.30,1.30,1,1,8429,8362,8108,22,23,24,10705,10519,9831,8159,7943,7229,1230,1220,1182,1317,1356,1419,625,644,674,8.3,9.5,13.67,13.72,75507,14,91811,68,10,201,983,1840,1923,1724,45,55
"""51013102802""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,1383.00,495.00,180.52,44,54,70,31,39,51,13,16,19,4.49,14.38,1.71,2,2,10609,10603,10388,15,16,16,13193,12905,11884,10752,10449,9441,1548,1547,1515,893,909,929,424,432,441,7.8,9.5,3.50,2.74,78137,56,91830,68,25,118,1566,2692,2889,1302,81,19
"""51013102901""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,2918.00,1659.00,171.10,36,45,58,26,32,42,10,13,16,3.13,35.88,1.30,1,1,9309,9251,8979,22,23,24,10819,10600,9857,8168,7923,7162,1358,1350,1309,1293,1328,1385,614,631,658,9.5,9.5,14.75,9.70,74841,1,88573,68,8,217,849,2215,2367,1956,68,32
"""51013102902""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,4275.00,2421.00,186.38,35,43,56,24,31,40,10,12,15,2.73,36.40,1.24,1,1,8078,8015,7766,25,26,27,10417,10227,9558,7785,7561,6858,1178,1169,1133,1453,1496,1567,690,711,744,9.4,9.5,21.05,12.99,74206,1,88094,68,18,179,1323,2117,2469,1978,47,53
"""51013103000""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,3446.00,1713.00,190.12,40,50,64,29,37,48,11,13,16,3.40,34.19,1.33,1,1,9429,9378,9118,21,22,23,10963,10734,9965,8329,8076,7295,1376,1368,1330,1259,1290,1340,598,612,636,9.5,9.5,9.87,9.01,69069,1,83836,69,9,268,921,2532,2558,2448,75,25
"""51013103100""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,5960.00,2373.00,472.15,36,45,59,25,31,41,12,14,17,3.94,21.79,1.47,1,1,9956,9893,9618,22,22,23,11979,11750,10926,9244,8998,8173,1453,1443,1403,1283,1309,1350,609,622,641,8.6,9.6,9.21,5.03,75985,24,100525,67,11,196,932,2156,2688,1945,50,50
"""51013103200""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",4.00,5931.00,2846.00,246.84,33,41,53,23,28,38,10,12,15,2.87,44.86,1.23,1,1,7839,7771,7524,27,28,29,10434,10244,9580,7707,7491,6803,1144,1134,1097,1583,1618,1680,752,769,798,9.2,9.6,16.85,11.53,75649,8,116423,66,11,184,858,1969,1846,1776,35,65
"""51013103300""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,2449.00,1227.00,108.46,31,38,49,21,26,35,10,12,14,2.86,50.32,1.14,1,1,7745,7684,7461,28,29,29,9922,9716,9040,7138,6918,6233,1130,1121,1088,1654,1678,1719,786,797,816,8.6,9.6,13.43,11.31,73974,22,130006,65,17,312,867,1825,968,1711,29,71
"""51013103401""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1353.00,45.00,340.84,47,58,75,35,44,58,11,14,17,4.38,0.58,1.37,1,1,10604,10524,10240,27,27,28,11722,11497,10712,8617,8385,7605,1547,1535,1493,1558,1577,1614,740,749,766,8.8,9.7,0.95,0.13,79398,22,158856,63,8,177,857,3053,,3053,29,71
"""51013103402""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",5.00,5919.00,3696.00,268.98,38,47,61,28,36,47,9,11,14,2.90,43.70,1.08,1,1,8683,8598,8331,26,26,27,9582,9384,8746,6805,6591,5941,1267,1254,1215,1510,1538,1590,717,730,755,9.6,9.6,42.59,13.74,62794,0,142239,66,7,302,884,2459,1999,2338,33,67
"""51013103501""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,3150.00,2207.00,89.21,32,40,52,24,30,39,9,11,13,2.17,58.60,1.02,1,1,6989,6940,6741,27,27,29,9020,8825,8214,6418,6200,5558,1020,1013,983,1582,1613,1673,751,766,794,9.5,9.6,32.47,24.74,70607,3,144874,65,20,352,1260,2056,3031,1735,35,65
"""51013103502""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,4941.00,2965.00,165.01,32,39,51,24,30,39,8,10,12,1.64,33.67,0.93,1,1,6259,6197,5996,26,27,28,8305,8136,7611,5855,5654,5077,913,904,874,1537,1578,1659,730,749,788,9.4,9.6,36.40,17.97,66930,1,152759,65,23,112,1308,2041,597,1902,21,79
"""51013103503""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,4479.00,2461.00,49.64,33,42,54,26,32,42,8,10,12,2.18,107.88,0.90,1,1,6088,6015,5811,29,29,31,8213,8070,7597,5649,5475,4950,888,878,847,1676,1718,1800,796,816,855,9.7,9.6,61.46,49.58,64070,1,157252,65,9,335,799,2207,1874,2189,18,82
"""51013103601""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,2758.00,953.00,184.28,46,57,74,33,41,55,13,16,19,4.97,25.68,1.66,2,2,11664,11625,11402,22,22,22,13421,13166,12218,10400,10158,9256,1702,1696,1663,1319,1313,1299,626,623,617,7.8,9.6,5.98,5.17,68489,73,134873,66,4,320,538,2858,3346,2355,62,38
"""51013103602""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,1223.00,679.00,40.17,32,40,51,23,29,38,9,11,14,2.84,49.94,1.03,1,1,8059,7962,7686,28,28,30,9283,9104,8521,6479,6273,5653,1176,1162,1121,1628,1669,1747,773,793,830,9.6,9.6,51.69,16.90,64443,1,138539,66,6,430,739,1976,,1993,21,79
"""51013103700""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,2616.00,975.00,361.31,55,69,89,42,52,69,14,17,21,5.09,13.74,1.80,2,2,12262,12263,12074,22,21,21,14369,14057,12953,11300,11008,9968,1789,1789,1761,1280,1260,1224,608,598,581,6.2,9.6,3.62,2.70,70448,92,125980,66,9,205,903,3593,3598,3501,89,11
"""51013103800""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,5027.00,2434.00,228.99,33,42,54,24,30,39,10,12,15,3.19,38.05,1.24,1,1,8742,8653,8350,20,21,22,10221,10029,9352,7758,7534,6829,1275,1262,1218,1187,1233,1305,564,585,620,9.2,9.6,17.38,10.63,73994,4,107312,67,13,259,1283,2043,2468,1916,28,72
"""51013980100""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,0.00,0.00,1205.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,,0.04,0.00,,,,,,211,912,,,,,
"""51013980200""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,4.00,4.00,906.71,9,11,14,0,0,0,9,11,14,,,1.05,1,1,10890,10776,10420,23,23,25,9500,9298,8665,6580,6353,5695,1589,1572,1520,1331,1372,1450,632,652,689,9.1,9.6,0.09,0.00,57678,0,147183,66,39,34,1846,0,,,0,100
"""51015070100""","""Staunton, VA""",4.00,4914.00,1097.00,140813.55,45,54,42,17,21,15,28,32,26,9.65,0.12,2.06,2,2,24829,24323,26113,0,0,0,15972,14824,16619,12350,11275,12810,3621,3548,3808,1,1,1,5,5,6,0.5,1.0,0.23,0.01,1793,77,1619,86,262,4,3707,805,965,382,79,21
"""51015070200""","""Staunton, VA""",3.00,3506.00,1421.00,87042.61,60,72,55,30,37,27,30,35,28,11.76,0.27,2.22,2,2,27317,26849,28498,0,0,0,17281,16159,17882,13296,12241,13725,3984,3917,4156,1,1,1,6,5,6,0.3,1.1,0.08,0.02,2246,86,2112,86,275,9,3533,1413,1485,903,89,11
"""51015070300""","""Staunton, VA""",3.00,5833.00,2183.00,36904.37,56,67,51,26,33,24,29,34,28,11.22,0.71,2.18,2,2,25582,25348,26539,1,1,1,16793,15698,17370,13061,11999,13498,3731,3698,3870,1,1,1,9,9,10,1.2,0.9,0.52,0.06,2912,90,3374,86,97,23,2367,1249,1302,947,85,15
"""51015070400""","""Staunton, VA""",3.00,5338.00,2390.00,33162.17,49,59,45,22,27,20,27,32,26,9.57,0.89,2.03,2,2,23289,22745,24356,0,0,0,15549,14489,16091,12152,11170,12538,3396,3318,3552,1,1,1,6,6,7,1.7,1.7,0.36,0.07,2996,70,2561,85,96,19,2571,1024,1266,249,77,23
"""51015070500""","""Staunton, VA""",4.00,5436.00,2211.00,28576.79,55,66,51,27,34,24,28,33,26,10.26,0.84,2.11,2,2,23932,23565,24932,0,0,0,16087,15017,16652,12596,11579,13015,3490,3438,3636,1,1,1,8,7,8,1.5,2.2,0.73,0.08,3282,83,2978,85,95,25,2257,1279,1360,491,88,12
"""51015070600""","""Staunton, VA""",5.00,10199.00,3893.00,20656.80,55,67,51,31,39,28,24,28,23,8.57,1.81,1.84,2,2,20008,19908,20824,1,1,1,13910,12924,14434,10990,10017,11395,2918,2904,3037,2,2,2,15,15,16,2.5,4.0,1.00,0.19,4236,69,5372,82,60,46,1928,1469,1580,1036,73,27
"""51015070700""","""Staunton, VA""",5.00,7025.00,2561.00,23756.28,53,64,49,25,32,23,27,32,26,9.72,1.63,2.05,2,2,22766,22480,23705,0,0,0,15611,14565,16161,12290,11284,12703,3320,3279,3457,1,1,1,7,7,8,1.6,2.0,0.45,0.11,3192,85,4604,85,60,33,2300,1206,1291,528,83,17
"""51015070800""","""Staunton, VA""",6.00,6128.00,2582.00,56556.22,54,66,50,25,31,23,29,34,28,10.73,0.73,2.17,2,2,25260,24815,26384,0,0,0,16687,15572,17294,13003,11951,13446,3684,3620,3848,1,1,1,6,6,7,0.6,1.7,0.16,0.05,2457,92,2147,85,158,20,2653,1200,1320,,92,8
"""51015070900""","""Staunton, VA""",4.00,4975.00,2145.00,35562.28,53,64,49,27,34,24,26,31,25,9.32,1.26,1.98,2,2,22265,21955,23234,1,1,1,15096,14043,15658,11848,10839,12269,3247,3203,3388,1,1,1,9,9,10,1.2,2.6,0.26,0.06,3395,76,4161,84,100,27,2653,1279,1486,756,79,21
"""51015071000""","""Staunton, VA""",4.00,5260.00,2227.00,87696.03,54,64,50,25,31,23,29,33,27,10.41,0.47,2.12,2,2,25268,24741,26452,0,0,0,16344,15228,16946,12658,11618,13088,3685,3609,3858,1,1,1,5,5,6,0.4,1.2,0.09,0.03,2304,83,2028,86,198,13,3595,1187,1267,965,82,18
"""51015071101""","""Staunton, VA""",3.00,4474.00,1911.00,6802.91,49,59,45,23,29,21,25,29,24,8.91,3.01,1.88,2,2,21442,21208,22316,1,1,1,14381,13403,14873,11253,10308,11617,3127,3094,3254,1,1,1,9,10,10,3.4,2.3,2.12,0.28,3706,59,4778,84,54,48,1495,1117,1218,1037,62,38
"""51015071102""","""Staunton, VA""",4.00,5948.00,2367.00,18136.08,54,65,50,26,32,23,28,33,26,9.16,4.97,2.10,2,2,23866,23428,24880,0,0,0,16055,14985,16612,12574,11567,12983,3480,3418,3628,1,1,1,7,6,7,1.4,1.5,0.40,0.13,3031,84,3399,86,74,29,2294,1223,1319,574,85,15
"""51015071200""","""Staunton, VA""",4.00,6043.00,2551.00,43170.95,55,67,51,28,35,26,27,31,25,9.52,1.30,2.03,2,2,22674,22366,23642,0,0,1,15437,14377,16007,12130,11113,12558,3307,3263,3448,1,1,1,9,9,9,1.0,2.1,0.41,0.06,3455,82,3845,85,81,22,2410,1338,1388,1017,82,18
"""51017920100""","""""",5.00,4307.00,1801.00,338680.38,53,63,44,20,25,16,33,38,28,11.10,0.10,2.08,2,2,26577,26135,28396,0,0,0,16309,15166,17373,12427,11348,13225,3876,3813,4141,6,6,7,8,7,9,0.3,1.3,0.23,0.01,1593,78,1774,86,410,5,4918,838,966,317,86,14
"""51019030101""","""Lynchburg, VA""",3.00,7206.00,2817.00,29064.76,63,77,55,33,41,28,30,35,27,10.77,1.97,2.12,2,2,24676,24234,25399,1,0,1,16270,15172,16778,12654,11620,13055,3599,3535,3704,17,16,18,54,51,57,0.7,2.7,0.21,0.10,4390,85,4247,84,150,20,3414,1488,1537,1162,89,11
"""51019030103""","""Lynchburg, VA""",2.00,7420.00,2786.00,6425.78,62,76,54,36,45,31,26,31,23,9.06,4.60,1.85,2,2,20620,20389,21147,1,1,1,14125,13128,14580,11091,10127,11469,3007,2974,3084,27,27,28,84,85,87,3.3,4.0,0.83,0.43,5989,56,8897,82,53,51,1805,1615,1805,1095,73,27
"""51019030104""","""Lynchburg, VA""",2.00,4499.00,1877.00,3578.64,53,64,46,25,31,21,28,33,25,9.59,5.41,1.98,2,2,22937,22756,23436,1,1,1,15206,14187,15655,11836,10843,12212,3345,3320,3418,25,25,26,78,77,81,3.0,3.0,1.56,0.52,6077,64,5472,83,56,56,1940,1101,1216,803,74,26
"""51019030201""","""Lynchburg, VA""",3.00,8284.00,2980.00,29327.09,68,82,59,36,45,31,32,37,28,11.58,1.65,2.22,2,2,26052,25605,26788,0,0,1,17068,15943,17585,13253,12193,13661,3799,3735,3907,16,15,17,49,47,53,0.5,2.4,0.19,0.10,3916,97,3441,84,141,26,3118,1628,1689,,97,3
"""51019030202""","""Lynchburg, VA""",3.00,5570.00,2244.00,66423.34,56,67,48,24,31,21,31,36,27,11.14,0.43,2.16,2,2,26287,25714,27124,0,0,0,16759,15641,17266,12914,11878,13298,3834,3751,3956,12,11,12,36,35,39,1.1,1.4,0.12,0.03,2683,74,2252,86,182,17,3682,1097,1227,393,86,14
"""51019030300""","""Lynchburg, VA""",2.00,3839.00,1555.00,83317.34,57,68,49,25,31,21,32,37,28,11.55,0.22,2.20,2,2,27216,26699,28063,0,0,0,17112,15944,17668,13131,12038,13563,3969,3895,4093,12,11,13,38,36,40,0.4,1.4,0.11,0.02,2467,86,2211,86,253,11,3746,1109,1157,774,91,9
"""51019030401""","""Lynchburg, VA""",3.00,3156.00,1364.00,34233.39,53,64,47,24,30,20,30,34,26,9.93,0.49,2.07,2,2,24252,23739,25065,0,0,0,15938,14808,16479,12389,11333,12810,3537,3463,3655,12,12,13,39,38,42,1.5,2.0,0.27,0.04,2472,75,2431,85,141,18,2703,1062,1155,524,86,14
"""51019030402""","""Lynchburg, VA""",5.00,6579.00,2586.00,46004.24,52,63,46,23,29,20,29,34,26,9.79,0.57,2.06,2,2,23468,22989,24238,0,0,0,15747,14633,16276,12311,11267,12727,3422,3354,3535,13,13,14,42,41,45,1.8,2.3,0.25,0.06,2624,73,2656,85,110,27,2379,1033,1056,703,91,9
"""51019030501""","""Lynchburg, VA""",2.00,4614.00,1768.00,57147.19,53,63,46,23,29,20,30,34,26,10.39,0.43,2.07,2,2,24531,23992,25353,0,0,0,15951,14828,16482,12361,11315,12771,3577,3500,3697,13,12,13,40,39,42,1.5,1.8,0.10,0.03,2680,67,2053,85,137,17,3190,1039,1073,851,86,14
"""51019030503""","""Lynchburg, VA""",3.00,2452.00,1216.00,17596.44,65,78,56,37,46,31,28,32,25,7.89,0.61,2.01,2,2,20419,19935,21235,0,0,0,15003,13800,15636,12013,10879,12526,2978,2908,3097,13,13,13,40,41,42,2.1,1.4,0.25,0.07,2192,83,1815,86,60,42,2862,1643,1748,341,97,3
"""51019030504""","""Lynchburg, VA""",2.00,3068.00,1254.00,13964.90,56,68,49,27,34,23,29,34,26,9.94,1.03,2.05,2,2,23347,22804,24155,0,0,0,15677,14538,16227,12259,11199,12691,3405,3327,3523,13,12,13,40,39,42,2.3,1.8,0.47,0.09,2620,73,2201,85,81,40,2492,1227,1345,464,90,10
"""51019030601""","""Lynchburg, VA""",3.00,3045.00,1317.00,13688.41,56,68,49,26,33,23,30,35,26,9.91,0.96,2.09,2,2,23837,23260,24647,0,0,0,15972,14851,16496,12483,11446,12889,3476,3393,3594,12,12,13,37,37,40,1.9,1.8,0.22,0.10,2765,82,2286,85,79,37,2269,1184,1251,794,87,13
"""51019030602""","""Lynchburg, VA""",3.00,3433.00,1481.00,10814.58,53,63,46,24,30,21,29,33,25,9.35,1.50,2.01,2,2,22846,22360,23586,0,0,1,15378,14284,15897,12030,11006,12440,3332,3262,3440,16,16,17,51,50,54,1.8,2.7,0.24,0.14,3978,74,3725,84,100,36,2709,1084,1195,477,85,15
"""51019030603""","""Lynchburg, VA""",2.00,2607.00,1142.00,12237.17,54,65,47,25,31,21,30,34,26,9.59,0.94,2.08,2,2,23644,23139,24415,0,0,0,15901,14776,16436,12438,11386,12860,3448,3376,3560,15,14,16,46,45,49,1.6,2.2,0.18,0.09,3516,79,3089,85,95,34,1943,1103,1140,612,90,10
"""51019030604""","""Lynchburg, VA""",2.00,2586.00,1054.00,24649.45,51,61,45,22,27,18,30,34,26,10.23,0.44,2.06,2,2,24540,24044,25336,0,0,0,15900,14786,16423,12308,11265,12714,3579,3508,3695,14,13,15,43,41,46,2.2,1.8,0.14,0.04,2803,54,2360,85,171,23,3088,967,1080,385,89,11
"""51019030605""","""Lynchburg, VA""",3.00,3569.00,1280.00,33444.35,51,61,45,21,27,18,30,35,26,10.49,0.64,2.09,2,2,24365,23806,25182,0,0,0,16052,14941,16565,12487,11456,12880,3553,3473,3672,12,11,12,37,36,39,2.1,1.5,0.14,0.04,2486,64,2260,86,113,22,2491,955,1029,210,90,10
"""51019050100""","""Lynchburg, VA""",5.00,6449.00,2596.00,4375.85,44,53,38,20,26,18,23,27,21,5.06,2.96,1.72,2,2,17674,17098,18383,0,0,0,12623,11664,13056,10294,9411,10633,2327,2252,2421,2,2,2,16,17,16,4.7,,,0.59,3704,66,5882,82,21,,,917,1090,814,53,47
"""51021040100""","""Bluefield, WV-VA""",3.00,3952.00,1264.00,116505.51,61,75,44,26,32,17,35,43,27,10.26,0.12,1.99,2,2,23894,23227,25866,0,0,0,14785,14185,16819,11293,10790,13040,3486,3388,3772,6,6,7,8,7,8,1.0,0.8,0.15,0.01,1842,74,1936,87,217,10,3362,894,987,411,84,16
"""51021040200""","""Bluefield, WV-VA""",3.00,2436.00,1103.00,112393.75,62,75,44,25,32,17,36,43,27,10.21,0.12,2.02,2,2,24831,24202,26738,0,0,0,15069,14489,17069,11441,10952,13162,3622,3531,3899,6,6,7,8,8,9,1.1,0.9,0.16,0.01,1862,63,1829,87,253,8,3450,886,1013,171,89,11
"""51023040100""","""Roanoke, VA""",4.00,3336.00,1466.00,151393.01,50,60,46,20,26,18,29,34,28,10.65,0.12,2.15,2,2,26152,25903,27294,0,0,0,16694,15530,17352,12872,11744,13363,3814,3779,3980,7,7,8,9,9,10,0.6,1.2,0.12,0.01,1813,84,1659,86,251,8,4331,964,1035,258,93,7
"""51023040200""","""Roanoke, VA""",4.00,4346.00,1774.00,83834.99,52,63,48,24,29,21,28,33,27,10.46,0.41,2.09,2,2,24564,24099,25635,0,0,0,16103,15000,16678,12513,11477,12932,3582,3516,3738,7,7,8,9,9,10,1.0,1.2,0.22,0.02,2088,78,1900,86,121,15,3167,1108,1232,667,83,17
"""51023040301""","""Roanoke, VA""",2.00,3086.00,1204.00,24579.02,61,74,56,32,40,29,29,34,27,10.78,0.54,2.12,2,2,24839,24321,25911,0,0,0,16297,15189,16874,12668,11635,13088,3622,3548,3779,7,6,7,8,8,9,0.7,1.7,0.24,0.05,2408,92,3036,85,138,29,2519,1523,1706,802,81,19
"""51023040302""","""Roanoke, VA""",4.00,7612.00,3006.00,51998.41,64,78,59,35,44,32,29,34,27,11.00,1.33,2.16,2,2,24885,24357,25937,0,0,0,16585,15449,17183,12949,11889,13392,3629,3553,3782,8,7,8,9,9,10,0.7,1.2,0.73,0.06,3339,87,4399,86,139,23,2912,1653,1769,756,87,13
"""51023040401""","""Roanoke, VA""",1.00,2236.00,918.00,15667.46,52,63,48,24,30,22,28,33,26,10.44,0.61,2.06,2,2,24620,24105,25646,0,0,0,15920,14846,16460,12321,11322,12711,3590,3516,3740,8,8,8,10,9,11,1.5,1.8,0.23,0.06,3220,70,2861,85,149,22,2688,1145,1249,838,79,21
"""51023040402""","""Roanoke, VA""",4.00,4653.00,1918.00,5572.83,56,68,52,30,37,27,26,31,25,8.98,5.01,1.99,2,2,21053,20571,21922,1,1,1,14985,13940,15516,11903,10927,12306,3070,3001,3197,12,12,13,15,14,16,3.6,2.6,1.15,0.34,6155,74,8516,84,37,74,1505,1407,1564,583,86,14
