tract,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""51710006604""","""Virginia Beach-Norfolk-Newport News, VA-NC""",2.00,2394.00,992.00,208.98,40,49,42,23,29,24,17,20,18,6.09,30.05,1.59,2,2,14860,14667,14913,5,5,5,11402,11097,11378,9497,9213,9466,1809,1786,1816,96,98,97,88,90,89,,,,4.75,18276,26,14828,76,7,,,1307,1635,1097,45,55
"""51710006605""","""Virginia Beach-Norfolk-Newport News, VA-NC""",2.00,2738.00,1201.00,471.78,42,51,44,24,31,26,17,21,18,5.84,14.82,1.65,2,2,14285,14097,14330,4,4,4,11724,11376,11706,9899,9571,9875,1739,1716,1745,86,88,87,79,81,80,,,,2.55,21482,52,19723,74,15,,,1396,1909,1077,46,54
"""51710006606""","""Virginia Beach-Norfolk-Newport News, VA-NC""",4.00,3461.00,1619.00,526.47,40,50,42,24,30,25,17,20,18,5.51,21.53,1.61,2,2,13799,13616,13858,5,6,6,11425,11071,11413,9633,9298,9613,1680,1658,1687,112,115,113,103,106,104,,,,3.08,26296,51,21930,74,12,,,1350,1789,852,52,48
"""51710006607""","""Virginia Beach-Norfolk-Newport News, VA-NC""",3.00,2919.00,1194.00,497.01,43,53,45,25,31,26,18,22,19,6.15,14.95,1.74,2,2,14736,14539,14831,4,4,4,12311,11945,12311,10431,10086,10418,1794,1770,1806,86,89,87,79,81,80,,,,2.40,24456,80,29104,73,9,,,1407,1636,667,74,26
"""51710006800""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,1756.00,619.00,697.15,45,55,47,25,31,26,20,24,21,7.09,6.30,1.94,2,2,16394,16271,16497,5,5,5,13685,13315,13684,11585,11231,11571,1996,1981,2008,104,103,104,95,95,96,,,,0.89,22864,86,38831,73,22,,,1419,1472,1236,79,21
"""51710006901""","""Virginia Beach-Norfolk-Newport News, VA-NC""",3.00,3043.00,1231.00,1062.19,40,49,42,22,28,24,17,21,18,5.69,8.45,1.66,2,2,13871,13726,13923,7,7,7,11745,11391,11726,9910,9573,9884,1689,1671,1695,146,146,147,134,134,135,,,,1.16,23204,47,42809,74,14,,,1275,1411,1136,55,45
"""51710006902""","""Virginia Beach-Norfolk-Newport News, VA-NC""",2.00,2659.00,962.00,652.54,45,55,47,26,33,28,19,22,20,6.30,11.38,1.78,2,2,15083,14977,15155,8,8,8,12680,12299,12677,10672,10307,10659,1836,1823,1845,172,168,172,158,154,158,,,,1.47,23014,76,36933,75,11,,,1502,1680,1285,60,40
"""51710007001""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,2178.00,842.00,404.50,38,47,40,22,28,23,16,19,17,5.62,11.69,1.52,1,2,13572,13456,13554,6,6,6,10891,10590,10850,9113,8825,9073,1652,1638,1650,126,127,127,115,116,116,,,,2.08,23072,11,44678,73,10,,,1258,,1267,4,96
"""51710007002""","""Virginia Beach-Norfolk-Newport News, VA-NC""",2.00,3866.00,1434.00,684.09,46,57,48,27,34,28,19,23,20,6.61,14.41,1.84,2,2,15470,15361,15560,8,8,8,13050,12676,13047,11003,10647,10990,1884,1870,1894,163,159,163,149,146,149,,,,2.10,22808,78,39253,74,12,,,1537,1644,1342,69,31
"""51710980100""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,0.00,0.00,577.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,
"""51710980200""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,0.00,0.00,549.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,
"""51710980300""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,0.00,0.00,1237.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,
"""51720960100""","""Big Stone Gap, VA""",4.00,3969.00,1877.00,4785.47,48,59,32,20,25,12,28,33,19,6.04,8.72,1.57,2,2,17095,17016,18077,0,0,0,11017,10614,12594,8927,8534,10385,2082,2072,2201,8,8,8,9,9,10,,,,0.39,2877,50,3739,81,25,,,676,890,319,57,43
"""51730810100""","""Richmond, VA""",2.00,2257.00,828.00,1508.43,33,40,35,15,19,16,18,21,19,6.72,3.69,1.72,2,2,16262,16040,16220,1,1,1,12774,11886,12155,10785,9925,10173,1981,1953,1975,8,8,8,22,22,22,,,,0.55,9573,65,12290,78,16,,,891,907,897,49,51
"""51730810300""","""Richmond, VA""",3.00,2362.00,998.00,797.45,37,45,40,19,24,21,18,21,19,6.39,8.91,1.72,2,2,15763,15632,15760,2,2,2,12713,11843,12102,10781,9928,10171,1920,1903,1919,12,12,12,34,34,34,,,,1.25,10152,65,9509,79,7,,,1139,1287,1080,47,53
"""51730810400""","""Richmond, VA""",2.00,1654.00,718.00,281.48,33,40,35,17,21,18,16,19,17,3.56,11.91,1.55,2,2,14498,14300,14459,2,2,2,11517,10737,10963,9738,8982,9188,1766,1741,1760,14,14,14,38,39,39,,,,2.55,11658,33,11103,78,6,,,1001,1071,976,36,64
"""51730810500""","""Richmond, VA""",4.00,3136.00,1359.00,1049.73,35,42,37,16,20,18,18,21,19,6.61,8.84,1.77,2,2,16693,16467,16679,2,2,2,13141,12239,12514,11099,10225,10474,2033,2005,2031,9,9,9,26,26,26,,,,1.29,10117,49,8137,79,18,,,972,1041,899,69,31
"""51730810600""","""Richmond, VA""",2.00,1606.00,743.00,307.33,29,35,31,14,17,15,16,18,16,4.86,12.27,1.54,1,2,12628,12455,12611,2,2,2,11237,10416,10677,9686,8886,9129,1538,1516,1535,13,14,13,37,38,38,,,,2.42,11590,48,10458,78,8,,,803,872,774,43,57
"""51730810700""","""Richmond, VA""",2.00,2117.00,807.00,342.55,30,36,32,14,17,15,16,19,17,3.06,6.42,1.58,2,2,13150,12970,13128,2,2,2,11542,10707,10970,9928,9115,9359,1602,1579,1598,12,13,13,35,36,35,,,,2.36,11600,65,10978,78,5,,,821,601,796,43,57
"""51730810900""","""Richmond, VA""",3.00,2941.00,1074.00,730.65,37,45,40,19,23,21,19,22,19,7.04,11.25,1.78,2,2,16736,16509,16708,1,1,1,13199,12287,12565,11153,10269,10523,2038,2010,2034,8,8,8,22,22,22,,,,1.47,9299,79,9721,78,10,,,1110,1086,1113,57,43
"""51730811000""","""Richmond, VA""",3.00,4515.00,2091.00,2486.85,37,45,40,19,24,21,18,21,19,6.74,8.61,1.72,2,2,16718,16492,16671,1,1,1,12812,11939,12195,10769,9924,10159,2036,2008,2030,7,7,7,19,20,19,,,,0.84,8481,50,7814,79,24,,,1145,1590,953,41,59
"""51730811100""","""Richmond, VA""",3.00,2946.00,1309.00,2588.28,41,50,44,21,26,23,20,24,21,7.81,7.50,1.92,2,2,19339,19077,19293,1,1,1,14395,13476,13726,12033,11147,11371,2355,2323,2349,6,6,6,17,18,17,,,,0.51,6674,57,8469,79,53,,,1246,888,1235,57,43
"""51730811200""","""Richmond, VA""",3.00,4075.00,1456.00,3762.29,36,43,38,17,21,18,19,22,20,7.73,3.91,1.79,2,2,18376,18127,18324,1,1,1,13470,12581,12834,11226,10368,10597,2238,2207,2231,6,6,6,17,17,17,,,,0.39,6434,49,8684,79,44,,,993,1091,763,50,50
"""51730811300""","""Richmond, VA""",4.00,3182.00,1848.00,686.05,29,35,31,14,17,15,15,18,16,2.53,5.79,1.50,1,1,12877,12701,12845,3,3,3,10973,10188,10427,9390,8626,8848,1568,1546,1564,15,16,15,42,44,43,,,,2.69,11635,33,13022,78,6,,,809,353,844,31,69
"""51735340100""","""Virginia Beach-Norfolk-Newport News, VA-NC""",2.00,3225.00,1331.00,1450.51,67,84,71,45,56,47,23,28,24,9.17,8.44,2.19,2,2,20937,20671,21083,1,1,1,15657,15280,15671,13094,12750,13090,2549,2517,2567,14,13,14,16,16,16,,,,0.92,8727,100,7046,79,58,,,2540,2601,1158,94,6
"""51735340200""","""Virginia Beach-Norfolk-Newport News, VA-NC""",5.00,4795.00,1948.00,2322.97,54,67,57,33,42,35,21,25,22,8.50,8.12,1.95,2,2,19643,19391,19740,1,1,1,14061,13719,14057,11651,11341,11636,2391,2361,2403,18,18,18,22,21,22,,,,0.84,9932,68,8414,78,84,,,1898,2187,486,72,28
"""51735340300""","""Virginia Beach-Norfolk-Newport News, VA-NC""",3.00,4101.00,1353.00,6054.80,53,66,56,30,37,32,23,29,25,10.15,7.17,2.22,2,2,22210,21928,22314,1,1,1,15984,15630,15987,13267,12948,13257,2704,2670,2717,13,12,13,15,15,15,,,,0.22,7332,98,6750,79,110,,,1708,1786,1120,85,15
"""51740210200""","""Virginia Beach-Norfolk-Newport News, VA-NC""",2.00,2514.00,1009.00,648.17,42,51,44,23,29,25,18,22,19,7.14,16.84,1.73,2,2,17204,17035,17308,4,3,4,12486,12193,12482,10344,10074,10327,2095,2074,2107,47,45,47,42,40,42,,,,1.56,19521,56,31572,73,8,,,1330,1524,1023,68,32
"""51740210300""","""Virginia Beach-Norfolk-Newport News, VA-NC""",3.00,2025.00,903.00,362.55,42,52,44,24,30,26,18,21,19,6.20,17.43,1.70,2,2,15308,15105,15406,3,3,3,12085,11751,12086,10188,9878,10176,1864,1839,1876,34,34,34,30,31,31,,,,2.49,18896,76,24933,74,9,,,1388,1493,1224,68,32
"""51740210400""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,1465.00,751.00,218.88,44,54,46,26,33,28,18,21,18,5.96,20.46,1.68,2,2,15526,15321,15615,4,4,4,12020,11678,12016,10079,9761,10063,1890,1865,1901,51,52,52,45,47,46,,,,3.43,18631,71,22455,74,3,,,1501,1855,786,69,31
"""51740210500""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,1918.00,667.00,250.24,31,38,33,16,20,16,15,19,16,5.44,14.50,1.48,1,1,12988,12814,13014,5,5,5,10524,10202,10500,8874,8571,8846,1581,1560,1584,69,71,70,62,64,63,,,,2.67,21277,32,30614,73,5,,,893,1138,805,33,67
"""51740210600""","""Virginia Beach-Norfolk-Newport News, VA-NC""",2.00,1680.00,672.00,240.50,42,52,44,23,29,24,19,23,20,6.81,19.32,1.85,2,2,16127,15910,16210,4,4,4,13102,12772,13098,11086,10782,11071,1964,1937,1974,52,53,53,47,48,47,,,,2.79,22721,86,40136,72,5,,,1304,1353,1194,72,28
"""51740210900""","""Virginia Beach-Norfolk-Newport News, VA-NC""",3.00,3192.00,1773.00,291.33,37,46,39,25,31,26,12,15,13,3.01,21.78,1.17,1,1,8411,8344,8478,16,16,17,8261,7987,8241,7016,6751,6986,1024,1016,1032,221,220,223,197,197,199,,,,6.09,24280,11,54440,68,4,,,1415,1713,1254,34,66
"""51740211100""","""Virginia Beach-Norfolk-Newport News, VA-NC""",2.00,1636.00,799.00,403.37,28,35,30,15,18,15,13,16,14,3.70,10.03,1.33,1,1,9489,9419,9539,10,10,10,9232,8927,9215,7945,7647,7920,1155,1147,1161,132,133,133,118,119,119,,,,1.98,23307,29,36974,72,4,,,834,1093,756,31,69
"""51740211400""","""Virginia Beach-Norfolk-Newport News, VA-NC""",2.00,1555.00,700.00,215.26,30,37,32,16,20,17,14,18,15,4.33,14.77,1.42,1,1,11131,10982,11177,5,5,5,9923,9586,9907,8506,8185,8483,1355,1337,1361,62,64,63,55,58,56,,,,3.25,22104,49,28820,73,6,,,896,787,878,37,63
"""51740211500""","""Virginia Beach-Norfolk-Newport News, VA-NC""",2.00,1893.00,765.00,278.70,34,42,36,18,23,19,16,19,17,2.15,3.91,1.54,1,2,13913,13728,13988,4,4,4,10955,10611,10946,9207,8883,9188,1694,1671,1703,54,56,55,48,50,49,,,,2.74,21202,57,25382,74,3,,,1052,1315,777,60,40
"""51740211600""","""Virginia Beach-Norfolk-Newport News, VA-NC""",5.00,3705.00,1499.00,678.60,41,50,43,23,28,24,18,22,19,6.55,15.93,1.73,2,2,15987,15776,16058,3,3,3,12320,11974,12314,10333,10012,10318,1946,1921,1955,40,41,41,36,37,36,,,,2.21,19542,78,22315,74,5,,,1292,1334,1196,63,37
"""51740211700""","""Virginia Beach-Norfolk-Newport News, VA-NC""",3.00,2930.00,1206.00,551.85,37,45,39,19,24,20,18,22,19,6.09,14.21,1.73,2,2,14860,14663,14937,4,4,4,12240,11883,12235,10375,10040,10360,1809,1785,1819,56,58,57,50,52,51,,,,2.19,21537,75,24849,74,6,,,1074,842,1185,69,31
"""51740211800""","""Virginia Beach-Norfolk-Newport News, VA-NC""",4.00,3679.00,1485.00,387.11,27,33,28,12,16,13,14,17,15,2.76,10.27,1.39,1,1,10172,10053,10229,5,5,5,9610,9280,9598,8308,7990,8287,1238,1224,1245,64,67,65,57,59,58,,,,3.84,22781,49,31308,73,6,,,712,494,774,37,63
"""51740211900""","""Virginia Beach-Norfolk-Newport News, VA-NC""",2.00,1396.00,550.00,217.72,30,37,32,13,17,14,17,21,18,5.62,14.36,1.67,2,2,13770,13588,13835,4,4,4,11746,11384,11740,10016,9675,10001,1677,1654,1684,53,55,54,48,49,48,,,,2.53,22047,86,27603,74,5,,,754,1060,550,60,40
"""51740212000""","""Virginia Beach-Norfolk-Newport News, VA-NC""",2.00,1449.00,598.00,206.09,37,46,39,21,26,22,17,20,18,5.39,15.58,1.62,2,2,13223,13124,13302,7,7,7,11389,11058,11379,9685,9366,9666,1610,1598,1620,93,94,94,83,84,84,,,,2.90,22307,70,34860,73,3,,,1183,1148,1227,55,45
"""51740212100""","""Virginia Beach-Norfolk-Newport News, VA-NC""",2.00,1438.00,500.00,278.81,27,33,29,13,17,14,14,17,15,4.53,17.93,1.36,1,1,10584,10507,10635,10,10,10,9528,9226,9508,8111,7818,8083,1289,1279,1295,129,129,130,115,115,116,,,,1.79,21906,26,36705,72,5,,,754,1108,552,30,70
"""51740212300""","""Virginia Beach-Norfolk-Newport News, VA-NC""",4.00,4325.00,1634.00,693.84,38,47,41,21,26,22,17,21,18,6.59,22.48,1.67,2,2,15840,15633,15902,3,3,3,11968,11624,11956,10002,9682,9982,1929,1903,1936,37,38,38,33,34,34,,,,2.36,19273,64,20625,75,5,,,1199,1364,1083,56,44
"""51740212400""","""Virginia Beach-Norfolk-Newport News, VA-NC""",3.00,3834.00,1691.00,500.00,33,41,35,18,22,19,15,19,16,5.17,23.95,1.50,1,1,13034,12863,13059,4,4,4,10609,10280,10584,8972,8662,8943,1587,1566,1590,50,52,51,45,46,45,,,,3.38,20189,34,20535,75,10,,,1010,864,918,27,73
"""51740212500""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,2342.00,808.00,534.37,42,51,44,22,27,23,20,24,21,7.37,11.15,1.92,2,2,17095,16872,17159,3,3,3,13590,13212,13582,11467,11117,11452,2081,2054,2089,41,42,41,37,37,37,,,,1.51,19355,90,18773,75,13,,,1238,1195,1328,70,30
"""51740212600""","""Virginia Beach-Norfolk-Newport News, VA-NC""",3.00,1554.00,564.00,570.07,40,49,42,22,28,23,18,22,19,6.60,17.32,1.72,2,2,14916,14720,14995,4,4,4,12180,11817,12176,10313,9972,10299,1816,1792,1826,51,53,52,46,47,47,,,,0.99,21016,74,21676,74,8,,,1266,1281,1061,68,32
"""51740212701""","""Virginia Beach-Norfolk-Newport News, VA-NC""",4.00,5823.00,1716.00,1013.41,46,57,49,27,34,29,19,23,20,7.08,15.76,1.84,2,2,16719,16502,16839,3,3,3,13065,12685,13069,10996,10642,10984,2036,2009,2050,34,35,34,30,31,31,,,,1.69,16286,85,17479,76,11,,,1546,1549,1323,85,15
"""51740212702""","""Virginia Beach-Norfolk-Newport News, VA-NC""",2.00,2943.00,1144.00,429.37,40,50,43,21,26,22,19,23,20,7.05,18.93,1.85,2,2,16963,16742,17055,2,3,2,13193,12812,13191,11095,10740,11081,2065,2038,2076,33,34,34,30,30,30,,,,2.66,17591,95,17570,76,8,,,1208,1113,1469,74,26
"""51740212801""","""Virginia Beach-Norfolk-Newport News, VA-NC""",3.00,4946.00,1815.00,586.90,37,46,39,20,25,21,17,21,18,6.40,20.96,1.63,2,2,15385,15184,15423,3,4,4,11690,11347,11668,9770,9451,9742,1873,1849,1878,47,48,48,42,43,42,,,,3.09,17411,37,17567,75,10,,,1157,1312,1054,41,59
"""51740212802""","""Virginia Beach-Norfolk-Newport News, VA-NC""",2.00,2171.00,988.00,776.05,45,56,48,27,33,28,19,23,20,6.45,8.57,1.83,2,2,16379,16167,16500,2,2,2,12957,12559,12962,10932,10560,10922,1994,1968,2009,30,31,31,27,28,27,,,,1.27,15418,84,14914,76,15,,,1516,1610,1060,84,16
"""51740212900""","""Virginia Beach-Norfolk-Newport News, VA-NC""",4.00,5203.00,2138.00,1066.02,44,55,47,25,31,26,20,24,21,7.23,15.57,1.89,2,2,17499,17270,17576,2,2,2,13481,13120,13476,11322,10988,11307,2130,2103,2140,29,29,29,26,26,26,,,,2.01,17306,91,16310,75,11,,,1408,1481,1114,68,32
"""51740213001""","""Virginia Beach-Norfolk-Newport News, VA-NC""",5.00,5741.00,2089.00,5702.29,51,64,54,31,39,33,20,25,21,7.78,14.27,1.94,2,2,18229,17990,18361,3,3,3,13837,13488,13845,11582,11263,11573,2219,2190,2235,36,35,36,32,31,32,,,,0.37,16010,79,16237,75,18,,,1782,1821,672,92,8
"""51740213002""","""Virginia Beach-Norfolk-Newport News, VA-NC""",3.00,4154.00,1667.00,917.11,47,58,50,28,35,29,19,23,20,7.34,13.77,1.84,2,2,17284,17058,17401,3,3,3,13171,12817,13175,11023,10695,11012,2104,2077,2119,44,45,45,40,40,40,,,,1.82,17145,72,15343,75,8,,,1597,1665,905,88,12
"""51740213101""","""Virginia Beach-Norfolk-Newport News, VA-NC""",3.00,5015.00,1801.00,602.74,39,48,41,22,27,23,17,21,18,6.74,23.50,1.65,2,2,15900,15690,15940,4,4,4,11852,11538,11825,9866,9577,9833,1936,1910,1941,50,51,51,45,46,46,,,,2.99,17520,27,15118,75,11,,,1250,1099,1128,42,58
"""51740213103""","""Virginia Beach-Norfolk-Newport News, VA-NC""",5.00,6549.00,2475.00,1073.19,43,53,45,24,30,25,19,23,20,6.82,17.56,1.80,2,2,17848,17615,17914,2,2,2,12981,12657,12967,10782,10486,10760,2173,2145,2181,27,26,27,24,24,24,,,,2.31,15197,56,13102,75,13,,,1368,1558,930,57,43
"""51740213104""","""Virginia Beach-Norfolk-Newport News, VA-NC""",2.00,4560.00,1323.00,639.00,51,63,53,29,36,30,22,27,23,9.36,23.94,2.11,2,2,19572,19317,19681,2,2,2,15021,14688,15019,12611,12309,12596,2383,2352,2396,27,27,27,24,24,24,,,,2.07,15404,85,12651,76,24,,,1630,1652,1036,84,16
"""51740213200""","""Virginia Beach-Norfolk-Newport News, VA-NC""",2.00,2665.00,920.00,317.57,40,49,42,24,30,25,16,20,17,5.29,15.64,1.55,2,2,13192,13091,13271,8,8,8,10989,10691,10973,9270,8987,9244,1606,1594,1616,112,110,113,100,98,101,,,,2.90,24335,45,53613,69,6,,,1357,1577,1212,48,52
"""51740980100""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,661.00,0.00,661.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,
"""51750010101""","""Blacksburg-Christiansburg, VA""",3.00,4739.00,1539.00,1259.73,43,52,38,20,25,17,23,27,20,7.35,9.62,1.80,2,2,17214,17067,17525,2,2,1,12874,11957,13226,10775,9876,11089,2096,2079,2134,3,3,3,52,53,51,,,,1.22,5875,23,7137,82,26,,,930,639,948,40,60
"""51750010102""","""Blacksburg-Christiansburg, VA""",3.00,5609.00,1020.00,1523.51,47,57,41,22,27,19,25,29,22,8.04,6.74,1.94,2,2,19020,18858,19359,1,1,1,13901,12928,14273,11583,10629,11915,2316,2297,2357,2,2,2,40,40,40,,,,0.67,4808,33,4451,82,71,,,1015,1116,718,45,55
"""51750010201""","""Blacksburg-Christiansburg, VA""",2.00,3883.00,1631.00,2108.08,44,53,38,19,24,16,25,29,22,3.67,4.27,1.89,2,2,19250,19085,19744,1,1,1,13653,12698,14076,11308,10372,11671,2344,2324,2404,1,1,1,23,23,23,,,,0.77,5699,67,7575,82,25,,,887,1314,,71,29
"""51750010202""","""Blacksburg-Christiansburg, VA""",3.00,3602.00,1487.00,1301.57,50,61,44,26,33,23,24,28,21,7.90,11.78,1.83,2,2,18858,18697,19324,1,1,1,13266,12339,13677,10969,10061,11323,2296,2277,2353,1,1,1,23,24,23,,,,1.14,5635,91,7876,82,7,,,1225,1370,845,65,35
"""51760010201""","""Richmond, VA""",2.00,2534.00,1031.00,312.67,41,50,45,23,29,25,19,22,19,6.31,21.53,1.79,2,2,15302,15087,15282,5,5,5,13245,12408,12632,11208,10391,10595,1864,1837,1861,173,180,177,237,246,241,,,,3.30,23466,75,35460,75,6,,,1358,1644,424,69,31
"""51760010202""","""Richmond, VA""",2.00,2223.00,1446.00,647.33,37,45,40,22,28,24,15,17,15,3.73,8.70,1.44,1,1,9967,9826,9960,3,4,4,10394,9690,9891,9049,8358,8546,1214,1196,1213,130,136,133,178,186,182,,,,2.23,24313,37,53936,74,14,,,1325,472,978,47,53
"""51760010300""","""Richmond, VA""",1.00,1871.00,715.00,306.10,30,36,32,15,19,16,15,17,15,3.85,8.99,1.45,1,1,9500,9367,9470,6,7,7,10494,9735,9968,9096,8343,8570,1157,1140,1153,241,251,246,330,343,336,,,,2.34,23625,35,31528,75,12,,,889,1272,755,31,69
"""51760010401""","""Richmond, VA""",2.00,2921.00,1407.00,342.04,46,56,50,29,36,31,17,20,18,5.29,21.55,1.68,2,2,13287,13101,13268,6,6,6,12405,11558,11810,10566,9733,9970,1618,1595,1615,221,230,225,302,315,308,,,,4.11,24657,60,39530,75,5,,,1704,2829,837,67,33
"""51760010402""","""Richmond, VA""",3.00,3087.00,1269.00,553.29,46,56,49,29,36,32,17,19,17,5.14,11.91,1.60,2,2,12686,12507,12669,5,6,5,11794,10975,11225,10047,9241,9477,1545,1523,1542,202,211,206,276,288,282,,,,2.29,26351,44,49237,75,6,,,1721,2218,1619,67,33
"""51760010500""","""Richmond, VA""",2.00,1419.00,635.00,197.78,38,46,41,20,25,22,18,21,19,5.79,19.18,1.78,2,2,14373,14172,14349,5,5,5,13114,12230,12488,11188,10321,10562,1751,1725,1747,176,183,179,240,250,245,,,,3.21,25386,79,37324,75,5,,,1180,1378,497,71,29
"""51760010600""","""Richmond, VA""",1.00,2312.00,884.00,221.67,41,49,44,23,29,25,17,20,18,5.49,21.88,1.69,2,2,13219,13033,13199,5,5,5,12410,11546,11810,10613,9764,10012,1610,1587,1607,187,195,190,256,267,260,,,,3.99,26658,68,46266,75,5,,,1373,1553,1080,66,34
"""51760010700""","""Richmond, VA""",3.00,2700.00,911.00,259.27,40,48,43,20,26,22,19,23,20,6.74,25.95,1.86,2,2,15717,15497,15677,4,4,4,13751,12847,13101,11686,10805,11039,1914,1887,1909,151,156,153,206,213,209,,,,3.51,25223,84,38949,75,5,,,1212,1327,1015,65,35
"""51760010800""","""Richmond, VA""",3.00,4928.00,1705.00,363.15,36,44,39,18,23,20,18,21,19,6.13,29.24,1.72,2,2,14723,14518,14687,4,4,4,12722,11854,12111,10788,9940,10180,1793,1768,1788,140,146,143,192,199,195,,,,4.70,23626,78,34247,76,4,,,1080,1167,1027,56,44
"""51760010900""","""Richmond, VA""",4.00,2938.00,1131.00,435.80,37,44,39,19,24,21,17,20,18,5.47,14.46,1.69,2,2,13488,13299,13445,4,5,4,12446,11594,11843,10637,9803,10037,1643,1619,1637,166,172,169,227,235,231,,,,2.60,25311,65,41572,75,5,,,1141,1290,984,48,52
"""51760011000""","""Richmond, VA""",3.00,3000.00,955.00,322.17,37,45,40,20,25,22,17,20,18,5.42,20.53,1.66,2,2,12640,12461,12602,5,5,5,12136,11307,11546,10418,9605,9831,1539,1517,1534,178,185,181,243,252,247,,,,2.96,28119,57,61649,74,7,,,1201,1389,1029,46,54
"""51760011100""","""Richmond, VA""",4.00,3449.00,1014.00,619.13,38,46,41,20,25,22,18,21,19,4.25,10.18,1.75,2,2,13533,13340,13506,5,5,5,12825,11975,12211,10979,10146,10366,1648,1624,1644,197,204,201,270,280,274,,,,1.64,29279,50,70737,73,5,,,1188,995,1012,68,32
"""51760020100""","""Richmond, VA""",1.00,1756.00,686.00,244.67,22,26,23,8,10,9,14,16,14,3.24,9.10,1.37,1,1,8046,7932,8026,5,5,5,9761,9023,9259,8598,7865,8094,980,966,977,184,193,187,251,264,256,,,,2.80,27569,47,62306,74,9,,,475,979,329,29,71
"""51760020200""","""Richmond, VA""",2.00,4200.00,1231.00,247.45,16,18,16,2,3,2,14,16,14,3.80,22.15,1.33,1,1,8770,8647,8745,6,6,6,9640,8935,9152,8358,7657,7869,1068,1053,1065,214,225,218,292,308,299,,,,4.97,25655,32,45087,75,4,,,125,,140,26,74
"""51760020300""","""Richmond, VA""",2.00,1800.00,732.00,200.51,36,43,38,18,23,20,17,20,18,3.27,13.28,1.70,2,2,12448,12322,12450,6,6,6,12427,11566,11824,10683,9830,10077,1516,1500,1516,228,236,231,311,322,316,,,,3.65,27164,79,51096,74,3,,,1073,1196,1001,64,36
"""51760020400""","""Richmond, VA""",5.00,4452.00,1445.00,436.97,14,17,15,2,2,2,13,15,13,1.55,7.01,1.26,1,1,7408,7321,7398,8,8,8,9088,8416,8623,7904,7232,7435,902,891,901,282,292,287,386,399,392,,,,3.31,29357,24,77108,73,7,,,98,123,95,23,77
"""51760020501""","""Richmond, VA""",2.00,3307.00,2001.00,216.25,33,40,35,21,26,23,12,14,12,3.21,30.52,1.11,1,1,8055,7992,8046,12,12,12,8394,7862,7985,6961,6430,6549,981,973,980,453,459,456,619,627,624,,,,9.25,29118,8,90265,73,4,,,1247,1944,1171,10,90
"""51760020502""","""Richmond, VA""",3.00,2918.00,1521.00,134.46,33,40,35,21,26,23,12,14,13,3.37,53.75,1.14,1,1,8676,8608,8683,12,13,13,8684,8126,8263,7162,6603,6737,1057,1048,1057,465,474,470,635,649,642,,,,11.31,29178,7,88936,73,3,,,1222,743,1236,30,70
"""51760020600""","""Richmond, VA""",2.00,2367.00,1048.00,117.09,39,48,42,24,30,26,16,18,16,4.39,39.27,1.51,1,1,10878,10795,10892,11,11,11,11233,10462,10683,9486,8718,8931,1325,1314,1326,422,429,426,577,587,582,,,,8.95,27913,35,67356,74,3,,,1403,1676,1106,53,47
"""51760020700""","""Richmond, VA""",2.00,1394.00,713.00,121.16,30,36,32,15,19,17,15,17,15,3.78,22.16,1.42,1,1,9999,9922,10011,9,9,9,10456,9748,9949,8895,8186,8382,1218,1208,1219,343,354,348,469,484,476,,,,5.88,27937,44,60798,74,3,,,894,1426,687,44,56
