"","geoid","year","NAME","measure_type","value","measure","region_type"
"11102",51153901408,2017,"Census Tract 9014.08, Prince William County, Virginia","index",0.477167697414911,"scaled_score","tract"
"11103",51153901409,2017,"Census Tract 9014.09, Prince William County, Virginia","average",14.7817620975516,"average_years_schooling","tract"
"11104",51153901409,2017,"Census Tract 9014.09, Prince William County, Virginia","index",0.655416643005108,"scaled_score","tract"
"11105",51153901410,2017,"Census Tract 9014.10, Prince William County, Virginia","average",14.6851919897116,"average_years_schooling","tract"
"11106",51153901410,2017,"Census Tract 9014.10, Prince William County, Virginia","index",0.643881962689815,"scaled_score","tract"
"11107",51153901411,2017,"Census Tract 9014.11, Prince William County, Virginia","average",15.1611579667199,"average_years_schooling","tract"
"11108",51153901411,2017,"Census Tract 9014.11, Prince William County, Virginia","index",0.700733047446209,"scaled_score","tract"
"11109",51153901412,2017,"Census Tract 9014.12, Prince William County, Virginia","average",14.7946695947295,"average_years_schooling","tract"
"11110",51153901412,2017,"Census Tract 9014.12, Prince William County, Virginia","index",0.656958360799029,"scaled_score","tract"
"11111",51153901413,2017,"Census Tract 9014.13, Prince William County, Virginia","average",14.9435318275154,"average_years_schooling","tract"
"11112",51153901413,2017,"Census Tract 9014.13, Prince William County, Virginia","index",0.674739000218536,"scaled_score","tract"
"11113",51153901414,2017,"Census Tract 9014.14, Prince William County, Virginia","average",14.515607424072,"average_years_schooling","tract"
"11114",51153901414,2017,"Census Tract 9014.14, Prince William County, Virginia","index",0.623626173452208,"scaled_score","tract"
"11115",51153901415,2017,"Census Tract 9014.15, Prince William County, Virginia","average",15.136826783115,"average_years_schooling","tract"
"11116",51153901415,2017,"Census Tract 9014.15, Prince William County, Virginia","index",0.697826843540548,"scaled_score","tract"
"11117",51153901416,2017,"Census Tract 9014.16, Prince William County, Virginia","average",14.6850522193211,"average_years_schooling","tract"
"11118",51153901416,2017,"Census Tract 9014.16, Prince William County, Virginia","index",0.643865268012683,"scaled_score","tract"
"11119",51153901417,2017,"Census Tract 9014.17, Prince William County, Virginia","average",13.7707974756168,"average_years_schooling","tract"
"11120",51153901417,2017,"Census Tract 9014.17, Prince William County, Virginia","index",0.534663399740556,"scaled_score","tract"
"11121",51153901503,2017,"Census Tract 9015.03, Prince William County, Virginia","average",14.7431571495989,"average_years_schooling","tract"
"11122",51153901503,2017,"Census Tract 9015.03, Prince William County, Virginia","index",0.650805529450583,"scaled_score","tract"
"11123",51153901504,2017,"Census Tract 9015.04, Prince William County, Virginia","average",15.1637156088259,"average_years_schooling","tract"
"11124",51153901504,2017,"Census Tract 9015.04, Prince William County, Virginia","index",0.701038541399922,"scaled_score","tract"
"11125",51153901505,2017,"Census Tract 9015.05, Prince William County, Virginia","average",15.3021523178808,"average_years_schooling","tract"
"11126",51153901505,2017,"Census Tract 9015.05, Prince William County, Virginia","index",0.717573918842956,"scaled_score","tract"
"11127",51153901506,2017,"Census Tract 9015.06, Prince William County, Virginia","average",14.3943829113924,"average_years_schooling","tract"
"11128",51153901506,2017,"Census Tract 9015.06, Prince William County, Virginia","index",0.60914668252679,"scaled_score","tract"
"11129",51153901507,2017,"Census Tract 9015.07, Prince William County, Virginia","average",14.5708879919273,"average_years_schooling","tract"
"11130",51153901507,2017,"Census Tract 9015.07, Prince William County, Virginia","index",0.630229082904435,"scaled_score","tract"
"11131",51153901508,2017,"Census Tract 9015.08, Prince William County, Virginia","average",14.6660922587487,"average_years_schooling","tract"
"11132",51153901508,2017,"Census Tract 9015.08, Prince William County, Virginia","index",0.64160062226582,"scaled_score","tract"
"11133",51153901509,2017,"Census Tract 9015.09, Prince William County, Virginia","average",14.8199814771938,"average_years_schooling","tract"
"11134",51153901509,2017,"Census Tract 9015.09, Prince William County, Virginia","index",0.659981702896645,"scaled_score","tract"
"11135",51153901510,2017,"Census Tract 9015.10, Prince William County, Virginia","average",15.1262268266085,"average_years_schooling","tract"
"11136",51153901510,2017,"Census Tract 9015.10, Prince William County, Virginia","index",0.696560746687256,"scaled_score","tract"
"11137",51153901511,2017,"Census Tract 9015.11, Prince William County, Virginia","average",15.5617647058824,"average_years_schooling","tract"
"11138",51153901511,2017,"Census Tract 9015.11, Prince William County, Virginia","index",0.748582954335065,"scaled_score","tract"
"11139",51153901601,2017,"Census Tract 9016.01, Prince William County, Virginia","average",13.0191387559809,"average_years_schooling","tract"
"11140",51153901601,2017,"Census Tract 9016.01, Prince William County, Virginia","index",0.444882584215671,"scaled_score","tract"
"11141",51153901602,2017,"Census Tract 9016.02, Prince William County, Virginia","average",13.2627023561468,"average_years_schooling","tract"
"11142",51153901602,2017,"Census Tract 9016.02, Prince William County, Virginia","index",0.473974694882157,"scaled_score","tract"
"11143",51153901701,2017,"Census Tract 9017.01, Prince William County, Virginia","average",11.99375,"average_years_schooling","tract"
"11144",51153901701,2017,"Census Tract 9017.01, Prince William County, Virginia","index",0.322406470605757,"scaled_score","tract"
"11145",51153901702,2017,"Census Tract 9017.02, Prince William County, Virginia","average",11.5964532871972,"average_years_schooling","tract"
"11146",51153901702,2017,"Census Tract 9017.02, Prince William County, Virginia","index",0.274951925146526,"scaled_score","tract"
"11147",51153901900,2017,"Census Tract 9019, Prince William County, Virginia","average",12.4383519206939,"average_years_schooling","tract"
"11148",51153901900,2017,"Census Tract 9019, Prince William County, Virginia","index",0.375511319895827,"scaled_score","tract"
"11149",51153980100,2017,"Census Tract 9801, Prince William County, Virginia","average",NA,"average_years_schooling","tract"
"11150",51153980100,2017,"Census Tract 9801, Prince William County, Virginia","index",NA,"scaled_score","tract"
"11151",51510200102,2017,"Census Tract 2001.02, Alexandria city, Virginia","average",13.7128603104213,"average_years_schooling","tract"
"11152",51510200102,2017,"Census Tract 2001.02, Alexandria city, Virginia","index",0.527743176766267,"scaled_score","tract"
"11153",51510200103,2017,"Census Tract 2001.03, Alexandria city, Virginia","average",13.817956507835,"average_years_schooling","tract"
"11154",51510200103,2017,"Census Tract 2001.03, Alexandria city, Virginia","index",0.540296243824329,"scaled_score","tract"
"11155",51510200104,2017,"Census Tract 2001.04, Alexandria city, Virginia","average",13.0046849757674,"average_years_schooling","tract"
"11156",51510200104,2017,"Census Tract 2001.04, Alexandria city, Virginia","index",0.443156172825654,"scaled_score","tract"
"11157",51510200105,2017,"Census Tract 2001.05, Alexandria city, Virginia","average",14.2444258639911,"average_years_schooling","tract"
"11158",51510200105,2017,"Census Tract 2001.05, Alexandria city, Virginia","index",0.59123527451982,"scaled_score","tract"
"11159",51510200106,2017,"Census Tract 2001.06, Alexandria city, Virginia","average",14.6144184445974,"average_years_schooling","tract"
"11160",51510200106,2017,"Census Tract 2001.06, Alexandria city, Virginia","index",0.635428516422318,"scaled_score","tract"
"11161",51510200107,2017,"Census Tract 2001.07, Alexandria city, Virginia","average",15.668479214173,"average_years_schooling","tract"
"11162",51510200107,2017,"Census Tract 2001.07, Alexandria city, Virginia","index",0.761329318253132,"scaled_score","tract"
"11163",51510200201,2017,"Census Tract 2002.01, Alexandria city, Virginia","average",15.7158944658945,"average_years_schooling","tract"
"11164",51510200201,2017,"Census Tract 2002.01, Alexandria city, Virginia","index",0.766992766114067,"scaled_score","tract"
"11165",51510200202,2017,"Census Tract 2002.02, Alexandria city, Virginia","average",17.0521669341894,"average_years_schooling","tract"
"11166",51510200202,2017,"Census Tract 2002.02, Alexandria city, Virginia","index",0.926601946228527,"scaled_score","tract"
"11167",51510200301,2017,"Census Tract 2003.01, Alexandria city, Virginia","average",14.9019122980547,"average_years_schooling","tract"
"11168",51510200301,2017,"Census Tract 2003.01, Alexandria city, Virginia","index",0.66976781422797,"scaled_score","tract"
"11169",51510200302,2017,"Census Tract 2003.02, Alexandria city, Virginia","average",14.1485037406484,"average_years_schooling","tract"
"11170",51510200302,2017,"Census Tract 2003.02, Alexandria city, Virginia","index",0.579777991798803,"scaled_score","tract"
"11171",51510200303,2017,"Census Tract 2003.03, Alexandria city, Virginia","average",14.7427879067621,"average_years_schooling","tract"
"11172",51510200303,2017,"Census Tract 2003.03, Alexandria city, Virginia","index",0.650761425760771,"scaled_score","tract"
"11173",51510200403,2017,"Census Tract 2004.03, Alexandria city, Virginia","average",16.0616966580977,"average_years_schooling","tract"
"11174",51510200403,2017,"Census Tract 2004.03, Alexandria city, Virginia","index",0.808296621195183,"scaled_score","tract"
"11175",51510200404,2017,"Census Tract 2004.04, Alexandria city, Virginia","average",16.6345845364132,"average_years_schooling","tract"
"11176",51510200404,2017,"Census Tract 2004.04, Alexandria city, Virginia","index",0.876724405741345,"scaled_score","tract"
"11177",51510200405,2017,"Census Tract 2004.05, Alexandria city, Virginia","average",14.4931252021999,"average_years_schooling","tract"
"11178",51510200405,2017,"Census Tract 2004.05, Alexandria city, Virginia","index",0.620940816172694,"scaled_score","tract"
"11179",51510200406,2017,"Census Tract 2004.06, Alexandria city, Virginia","average",14.0144230769231,"average_years_schooling","tract"
"11180",51510200406,2017,"Census Tract 2004.06, Alexandria city, Virginia","index",0.563762916045798,"scaled_score","tract"
"11181",51510200407,2017,"Census Tract 2004.07, Alexandria city, Virginia","average",14.8447907118851,"average_years_schooling","tract"
"11182",51510200407,2017,"Census Tract 2004.07, Alexandria city, Virginia","index",0.66294500694002,"scaled_score","tract"
"11183",51510200500,2017,"Census Tract 2005, Alexandria city, Virginia","average",13.7332692923471,"average_years_schooling","tract"
"11184",51510200500,2017,"Census Tract 2005, Alexandria city, Virginia","index",0.530180898824783,"scaled_score","tract"
"11185",51510200600,2017,"Census Tract 2006, Alexandria city, Virginia","average",14.2562756147541,"average_years_schooling","tract"
"11186",51510200600,2017,"Census Tract 2006, Alexandria city, Virginia","index",0.592650651285203,"scaled_score","tract"
"11187",51510200701,2017,"Census Tract 2007.01, Alexandria city, Virginia","average",16.0726783310902,"average_years_schooling","tract"
"11188",51510200701,2017,"Census Tract 2007.01, Alexandria city, Virginia","index",0.80960831163572,"scaled_score","tract"
"11189",51510200702,2017,"Census Tract 2007.02, Alexandria city, Virginia","average",16.6470962272149,"average_years_schooling","tract"
"11190",51510200702,2017,"Census Tract 2007.02, Alexandria city, Virginia","index",0.878218847000959,"scaled_score","tract"
"11191",51510200703,2017,"Census Tract 2007.03, Alexandria city, Virginia","average",16.2636396924204,"average_years_schooling","tract"
"11192",51510200703,2017,"Census Tract 2007.03, Alexandria city, Virginia","index",0.832417422081843,"scaled_score","tract"
"11193",51510200801,2017,"Census Tract 2008.01, Alexandria city, Virginia","average",16.159595959596,"average_years_schooling","tract"
"11194",51510200801,2017,"Census Tract 2008.01, Alexandria city, Virginia","index",0.81999006517211,"scaled_score","tract"
"11195",51510200802,2017,"Census Tract 2008.02, Alexandria city, Virginia","average",15.2788351732014,"average_years_schooling","tract"
"11196",51510200802,2017,"Census Tract 2008.02, Alexandria city, Virginia","index",0.714788835386405,"scaled_score","tract"
"11197",51510200900,2017,"Census Tract 2009, Alexandria city, Virginia","average",16.6353159851301,"average_years_schooling","tract"
"11198",51510200900,2017,"Census Tract 2009, Alexandria city, Virginia","index",0.876811772601599,"scaled_score","tract"
"11199",51510201000,2017,"Census Tract 2010, Alexandria city, Virginia","average",16.7810821974391,"average_years_schooling","tract"
"11200",51510201000,2017,"Census Tract 2010, Alexandria city, Virginia","index",0.894222612222287,"scaled_score","tract"
"11201",51510201100,2017,"Census Tract 2011, Alexandria city, Virginia","average",16.1343042071197,"average_years_schooling","tract"
"11202",51510201100,2017,"Census Tract 2011, Alexandria city, Virginia","index",0.816969127472527,"scaled_score","tract"
"11203",51510201202,2017,"Census Tract 2012.02, Alexandria city, Virginia","average",16.5778145695364,"average_years_schooling","tract"
"11204",51510201202,2017,"Census Tract 2012.02, Alexandria city, Virginia","index",0.869943597123854,"scaled_score","tract"
"11205",51510201203,2017,"Census Tract 2012.03, Alexandria city, Virginia","average",12.5598182735992,"average_years_schooling","tract"
"11206",51510201203,2017,"Census Tract 2012.03, Alexandria city, Virginia","index",0.390019697085877,"scaled_score","tract"
"11207",51510201204,2017,"Census Tract 2012.04, Alexandria city, Virginia","average",14.268727705113,"average_years_schooling","tract"
"11208",51510201204,2017,"Census Tract 2012.04, Alexandria city, Virginia","index",0.59413797365399,"scaled_score","tract"
"11209",51510201300,2017,"Census Tract 2013, Alexandria city, Virginia","average",16.6847861573621,"average_years_schooling","tract"
"11210",51510201300,2017,"Census Tract 2013, Alexandria city, Virginia","index",0.882720667544363,"scaled_score","tract"
"11211",51510201400,2017,"Census Tract 2014, Alexandria city, Virginia","average",16.3185089234312,"average_years_schooling","tract"
"11212",51510201400,2017,"Census Tract 2014, Alexandria city, Virginia","index",0.838971199984882,"scaled_score","tract"
"11213",51510201500,2017,"Census Tract 2015, Alexandria city, Virginia","average",16.9026117054751,"average_years_schooling","tract"
"11214",51510201500,2017,"Census Tract 2015, Alexandria city, Virginia","index",0.908738532887854,"scaled_score","tract"
"11215",51510201600,2017,"Census Tract 2016, Alexandria city, Virginia","average",16.3243502343417,"average_years_schooling","tract"
"11216",51510201600,2017,"Census Tract 2016, Alexandria city, Virginia","index",0.839668907127206,"scaled_score","tract"
"11217",51510201801,2017,"Census Tract 2018.01, Alexandria city, Virginia","average",16.5589025004195,"average_years_schooling","tract"
"11218",51510201801,2017,"Census Tract 2018.01, Alexandria city, Virginia","index",0.86768467170435,"scaled_score","tract"
"11219",51510201802,2017,"Census Tract 2018.02, Alexandria city, Virginia","average",16.3524305555556,"average_years_schooling","tract"
"11220",51510201802,2017,"Census Tract 2018.02, Alexandria city, Virginia","index",0.843022921486277,"scaled_score","tract"
"11221",51510201900,2017,"Census Tract 2019, Alexandria city, Virginia","average",17.0537560303239,"average_years_schooling","tract"
"11222",51510201900,2017,"Census Tract 2019, Alexandria city, Virginia","index",0.926791753574836,"scaled_score","tract"
"11223",51510202001,2017,"Census Tract 2020.01, Alexandria city, Virginia","average",17.3377142857143,"average_years_schooling","tract"
"11224",51510202001,2017,"Census Tract 2020.01, Alexandria city, Virginia","index",0.960708746856468,"scaled_score","tract"
"11225",51510202002,2017,"Census Tract 2020.02, Alexandria city, Virginia","average",16.3189823874755,"average_years_schooling","tract"
"11226",51510202002,2017,"Census Tract 2020.02, Alexandria city, Virginia","index",0.839027752229819,"scaled_score","tract"
"11227",51600300100,2017,"Census Tract 3001, Fairfax city, Virginia","average",14.7449299855142,"average_years_schooling","tract"
"11228",51600300100,2017,"Census Tract 3001, Fairfax city, Virginia","index",0.651017283335846,"scaled_score","tract"
"11229",51600300200,2017,"Census Tract 3002, Fairfax city, Virginia","average",15.0444417238002,"average_years_schooling","tract"
"11230",51600300200,2017,"Census Tract 3002, Fairfax city, Virginia","index",0.686792040443186,"scaled_score","tract"
"11231",51600300300,2017,"Census Tract 3003, Fairfax city, Virginia","average",15.2603914934751,"average_years_schooling","tract"
"11232",51600300300,2017,"Census Tract 3003, Fairfax city, Virginia","index",0.712585856076984,"scaled_score","tract"
"11233",51600300400,2017,"Census Tract 3004, Fairfax city, Virginia","average",14.0649637338379,"average_years_schooling","tract"
"11234",51600300400,2017,"Census Tract 3004, Fairfax city, Virginia","index",0.569799673521551,"scaled_score","tract"
"11235",51600300500,2017,"Census Tract 3005, Fairfax city, Virginia","average",15.5236950549451,"average_years_schooling","tract"
"11236",51600300500,2017,"Census Tract 3005, Fairfax city, Virginia","index",0.74403577857749,"scaled_score","tract"
"11237",51610500100,2017,"Census Tract 5001, Falls Church city, Virginia","average",16.5715127701375,"average_years_schooling","tract"
"11238",51610500100,2017,"Census Tract 5001, Falls Church city, Virginia","index",0.86919088758357,"scaled_score","tract"
"11239",51610500200,2017,"Census Tract 5002, Falls Church city, Virginia","average",16.0334811529933,"average_years_schooling","tract"
"11240",51610500200,2017,"Census Tract 5002, Falls Church city, Virginia","index",0.804926459986993,"scaled_score","tract"
"11241",51610500300,2017,"Census Tract 5003, Falls Church city, Virginia","average",16.3690974297669,"average_years_schooling","tract"
"11242",51610500300,2017,"Census Tract 5003, Falls Church city, Virginia","index",0.845013672767216,"scaled_score","tract"
"11243",51683910100,2017,"Census Tract 9101, Manassas city, Virginia","average",13.7461328480437,"average_years_schooling","tract"
"11244",51683910100,2017,"Census Tract 9101, Manassas city, Virginia","index",0.531717368090446,"scaled_score","tract"
"11245",51683910201,2017,"Census Tract 9102.01, Manassas city, Virginia","average",13.3595733189306,"average_years_schooling","tract"
"11246",51683910201,2017,"Census Tract 9102.01, Manassas city, Virginia","index",0.485545310391841,"scaled_score","tract"
"11247",51683910202,2017,"Census Tract 9102.02, Manassas city, Virginia","average",12.9018864882296,"average_years_schooling","tract"
"11248",51683910202,2017,"Census Tract 9102.02, Manassas city, Virginia","index",0.43087755248272,"scaled_score","tract"
"11249",51683910301,2017,"Census Tract 9103.01, Manassas city, Virginia","average",13.0527240773286,"average_years_schooling","tract"
"11250",51683910301,2017,"Census Tract 9103.01, Manassas city, Virginia","index",0.448894135550738,"scaled_score","tract"
"11251",51683910302,2017,"Census Tract 9103.02, Manassas city, Virginia","average",12.7740283613445,"average_years_schooling","tract"
"11252",51683910302,2017,"Census Tract 9103.02, Manassas city, Virginia","index",0.415605718865483,"scaled_score","tract"
"11253",51683910401,2017,"Census Tract 9104.01, Manassas city, Virginia","average",12.9536817102138,"average_years_schooling","tract"
"11254",51683910401,2017,"Census Tract 9104.01, Manassas city, Virginia","index",0.437064159713571,"scaled_score","tract"
"11255",51683910402,2017,"Census Tract 9104.02, Manassas city, Virginia","average",13.9853632478632,"average_years_schooling","tract"
"11256",51683910402,2017,"Census Tract 9104.02, Manassas city, Virginia","index",0.560291905753695,"scaled_score","tract"
"11257",51685920100,2017,"Census Tract 9201, Manassas Park city, Virginia","average",12.1638447243444,"average_years_schooling","tract"
"11258",51685920100,2017,"Census Tract 9201, Manassas Park city, Virginia","index",0.342723195030266,"scaled_score","tract"
"11259",51685920200,2017,"Census Tract 9202, Manassas Park city, Virginia","average",14.1486582928918,"average_years_schooling","tract"
"11260",51685920200,2017,"Census Tract 9202, Manassas Park city, Virginia","index",0.579796452073517,"scaled_score","tract"
"11261",24017850101,2017,"Census Tract 8501.01, Charles County, Maryland","average",13.5802903651562,"average_years_schooling","tract"
"11262",24017850101,2017,"Census Tract 8501.01, Charles County, Maryland","index",0.511908546648817,"scaled_score","tract"
"11263",24017850102,2017,"Census Tract 8501.02, Charles County, Maryland","average",13.198088157196,"average_years_schooling","tract"
"11264",24017850102,2017,"Census Tract 8501.02, Charles County, Maryland","index",0.466256943029156,"scaled_score","tract"
"11265",24017850201,2017,"Census Tract 8502.01, Charles County, Maryland","average",13.3304562268804,"average_years_schooling","tract"
"11266",24017850201,2017,"Census Tract 8502.01, Charles County, Maryland","index",0.482067460402625,"scaled_score","tract"
"11267",24017850202,2017,"Census Tract 8502.02, Charles County, Maryland","average",13.1320754716981,"average_years_schooling","tract"
"11268",24017850202,2017,"Census Tract 8502.02, Charles County, Maryland","index",0.458372150923164,"scaled_score","tract"
"11269",24017850300,2017,"Census Tract 8503, Charles County, Maryland","average",12.8848484848485,"average_years_schooling","tract"
"11270",24017850300,2017,"Census Tract 8503, Charles County, Maryland","index",0.428842472201587,"scaled_score","tract"
"11271",24017850400,2017,"Census Tract 8504, Charles County, Maryland","average",12.5568669527897,"average_years_schooling","tract"
"11272",24017850400,2017,"Census Tract 8504, Charles County, Maryland","index",0.389667180734733,"scaled_score","tract"
"11273",24017850500,2017,"Census Tract 8505, Charles County, Maryland","average",13.4433635970601,"average_years_schooling","tract"
"11274",24017850500,2017,"Census Tract 8505, Charles County, Maryland","index",0.495553521973778,"scaled_score","tract"
"11275",24017850600,2017,"Census Tract 8506, Charles County, Maryland","average",13.8100616016427,"average_years_schooling","tract"
"11276",24017850600,2017,"Census Tract 8506, Charles County, Maryland","index",0.539353247890245,"scaled_score","tract"
"11277",24017850706,2017,"Census Tract 8507.06, Charles County, Maryland","average",14.2604961832061,"average_years_schooling","tract"
"11278",24017850706,2017,"Census Tract 8507.06, Charles County, Maryland","index",0.593154771130688,"scaled_score","tract"
"11279",24017850708,2017,"Census Tract 8507.08, Charles County, Maryland","average",13.7463012369634,"average_years_schooling","tract"
"11280",24017850708,2017,"Census Tract 8507.08, Charles County, Maryland","index",0.531737481067441,"scaled_score","tract"
"11281",24017850709,2017,"Census Tract 8507.09, Charles County, Maryland","average",13.3726615646259,"average_years_schooling","tract"
"11282",24017850709,2017,"Census Tract 8507.09, Charles County, Maryland","index",0.487108617437463,"scaled_score","tract"
"11283",24017850710,2017,"Census Tract 8507.10, Charles County, Maryland","average",14.3030117531832,"average_years_schooling","tract"
"11284",24017850710,2017,"Census Tract 8507.10, Charles County, Maryland","index",0.598232983416835,"scaled_score","tract"
"11285",24017850711,2017,"Census Tract 8507.11, Charles County, Maryland","average",13.8717256278693,"average_years_schooling","tract"
"11286",24017850711,2017,"Census Tract 8507.11, Charles County, Maryland","index",0.546718620523523,"scaled_score","tract"
"11287",24017850712,2017,"Census Tract 8507.12, Charles County, Maryland","average",14.3316248636859,"average_years_schooling","tract"
"11288",24017850712,2017,"Census Tract 8507.12, Charles County, Maryland","index",0.601650636041004,"scaled_score","tract"
"11289",24017850713,2017,"Census Tract 8507.13, Charles County, Maryland","average",14.1225340136054,"average_years_schooling","tract"
"11290",24017850713,2017,"Census Tract 8507.13, Charles County, Maryland","index",0.576676074383406,"scaled_score","tract"
"11291",24017850801,2017,"Census Tract 8508.01, Charles County, Maryland","average",13.3728278041074,"average_years_schooling","tract"
"11292",24017850801,2017,"Census Tract 8508.01, Charles County, Maryland","index",0.487128473677853,"scaled_score","tract"
"11293",24017850802,2017,"Census Tract 8508.02, Charles County, Maryland","average",13.1002739726027,"average_years_schooling","tract"
"11294",24017850802,2017,"Census Tract 8508.02, Charles County, Maryland","index",0.454573665720891,"scaled_score","tract"
"11295",24017850901,2017,"Census Tract 8509.01, Charles County, Maryland","average",12.5903474903475,"average_years_schooling","tract"
"11296",24017850901,2017,"Census Tract 8509.01, Charles County, Maryland","index",0.393666216317805,"scaled_score","tract"
"11297",24017850902,2017,"Census Tract 8509.02, Charles County, Maryland","average",12.94566398609,"average_years_schooling","tract"
"11298",24017850902,2017,"Census Tract 8509.02, Charles County, Maryland","index",0.436106493964897,"scaled_score","tract"
"11299",24017850904,2017,"Census Tract 8509.04, Charles County, Maryland","average",14.460925956329,"average_years_schooling","tract"
"11300",24017850904,2017,"Census Tract 8509.04, Charles County, Maryland","index",0.617094822667852,"scaled_score","tract"
"11301",24017850905,2017,"Census Tract 8509.05, Charles County, Maryland","average",13.7929535232384,"average_years_schooling","tract"
"11302",24017850905,2017,"Census Tract 8509.05, Charles County, Maryland","index",0.537309797596808,"scaled_score","tract"
"11303",24017850906,2017,"Census Tract 8509.06, Charles County, Maryland","average",13.5081694402421,"average_years_schooling","tract"
"11304",24017850906,2017,"Census Tract 8509.06, Charles County, Maryland","index",0.503294164501643,"scaled_score","tract"
"11305",24017851001,2017,"Census Tract 8510.01, Charles County, Maryland","average",13.4783105022831,"average_years_schooling","tract"
"11306",24017851001,2017,"Census Tract 8510.01, Charles County, Maryland","index",0.499727705774257,"scaled_score","tract"
"11307",24017851002,2017,"Census Tract 8510.02, Charles County, Maryland","average",13.758910460736,"average_years_schooling","tract"
"11308",24017851002,2017,"Census Tract 8510.02, Charles County, Maryland","index",0.533243572015194,"scaled_score","tract"
"11309",24017851100,2017,"Census Tract 8511, Charles County, Maryland","average",13.3208352043107,"average_years_schooling","tract"
"11310",24017851100,2017,"Census Tract 8511, Charles County, Maryland","index",0.480918290932595,"scaled_score","tract"
"11311",24017851200,2017,"Census Tract 8512, Charles County, Maryland","average",13.0449986446191,"average_years_schooling","tract"
"11312",24017851200,2017,"Census Tract 8512, Charles County, Maryland","index",0.447971382137755,"scaled_score","tract"
"11313",24017851301,2017,"Census Tract 8513.01, Charles County, Maryland","average",13.3151805869075,"average_years_schooling","tract"
"11314",24017851301,2017,"Census Tract 8513.01, Charles County, Maryland","index",0.480242883132904,"scaled_score","tract"
"11315",24017851302,2017,"Census Tract 8513.02, Charles County, Maryland","average",13.5028690662493,"average_years_schooling","tract"
"11316",24017851302,2017,"Census Tract 8513.02, Charles County, Maryland","index",0.502661068806454,"scaled_score","tract"
"11317",24017851400,2017,"Census Tract 8514, Charles County, Maryland","average",13.885242322806,"average_years_schooling","tract"
"11318",24017851400,2017,"Census Tract 8514, Charles County, Maryland","index",0.548333103084446,"scaled_score","tract"
"11319",24017851500,2017,"Census Tract 8515, Charles County, Maryland","average",13.9644776119403,"average_years_schooling","tract"
"11320",24017851500,2017,"Census Tract 8515, Charles County, Maryland","index",0.557797250430829,"scaled_score","tract"
"11321",24017990000,2017,"Census Tract 9900, Charles County, Maryland","average",NA,"average_years_schooling","tract"
"11322",24017990000,2017,"Census Tract 9900, Charles County, Maryland","index",NA,"scaled_score","tract"
"11323",24021740200,2017,"Census Tract 7402, Frederick County, Maryland","average",13.7999443516973,"average_years_schooling","tract"
"11324",24021740200,2017,"Census Tract 7402, Frederick County, Maryland","index",0.538144807241262,"scaled_score","tract"
"11325",24021750100,2017,"Census Tract 7501, Frederick County, Maryland","average",14.5958690568979,"average_years_schooling","tract"
"11326",24021750100,2017,"Census Tract 7501, Frederick County, Maryland","index",0.63321291097314,"scaled_score","tract"
"11327",24021750200,2017,"Census Tract 7502, Frederick County, Maryland","average",15.614312267658,"average_years_schooling","tract"
"11328",24021750200,2017,"Census Tract 7502, Frederick County, Maryland","index",0.754859423731105,"scaled_score","tract"
"11329",24021750300,2017,"Census Tract 7503, Frederick County, Maryland","average",13.4889543446244,"average_years_schooling","tract"
"11330",24021750300,2017,"Census Tract 7503, Frederick County, Maryland","index",0.500999044509191,"scaled_score","tract"
"11331",24021750503,2017,"Census Tract 7505.03, Frederick County, Maryland","average",12.8474947609068,"average_years_schooling","tract"
"11332",24021750503,2017,"Census Tract 7505.03, Frederick County, Maryland","index",0.424380809334167,"scaled_score","tract"
"11333",24021750504,2017,"Census Tract 7505.04, Frederick County, Maryland","average",14.3833136094675,"average_years_schooling","tract"
"11334",24021750504,2017,"Census Tract 7505.04, Frederick County, Maryland","index",0.607824525372018,"scaled_score","tract"
"11335",24021750505,2017,"Census Tract 7505.05, Frederick County, Maryland","average",12.6233142623621,"average_years_schooling","tract"
"11336",24021750505,2017,"Census Tract 7505.05, Frederick County, Maryland","index",0.397603885900253,"scaled_score","tract"
"11337",24021750506,2017,"Census Tract 7505.06, Frederick County, Maryland","average",13.9864239432274,"average_years_schooling","tract"
"11338",24021750506,2017,"Census Tract 7505.06, Frederick County, Maryland","index",0.560418599015316,"scaled_score","tract"
"11339",24021750600,2017,"Census Tract 7506, Frederick County, Maryland","average",14.6197061365601,"average_years_schooling","tract"
"11340",24021750600,2017,"Census Tract 7506, Frederick County, Maryland","index",0.636060097330318,"scaled_score","tract"
"11341",24021750701,2017,"Census Tract 7507.01, Frederick County, Maryland","average",13.9175219941349,"average_years_schooling","tract"
"11342",24021750701,2017,"Census Tract 7507.01, Frederick County, Maryland","index",0.552188702894674,"scaled_score","tract"
"11343",24021750702,2017,"Census Tract 7507.02, Frederick County, Maryland","average",13.9186010523058,"average_years_schooling","tract"
"11344",24021750702,2017,"Census Tract 7507.02, Frederick County, Maryland","index",0.552317589475845,"scaled_score","tract"
"11345",24021750801,2017,"Census Tract 7508.01, Frederick County, Maryland","average",14.420015308075,"average_years_schooling","tract"
"11346",24021750801,2017,"Census Tract 7508.01, Frederick County, Maryland","index",0.612208307993113,"scaled_score","tract"
"11347",24021750802,2017,"Census Tract 7508.02, Frederick County, Maryland","average",14.8155181086519,"average_years_schooling","tract"
"11348",24021750802,2017,"Census Tract 7508.02, Frederick County, Maryland","index",0.659448582136904,"scaled_score","tract"
